CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3116,2,§,§,1.0,1.0,1.0,15,51801.690051023899,,51786.690051023899
3117,2,§,§,1.0,1.0,1.0,265,56064.1786887747,,55799.1786887747
3119,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,196171,73207.782358666183,,122963.21764133382
3120,2,§,§,1.0,1.0,1.0,13,52723.934097763631,,52710.934097763631
3122,2,ª§,§,0.5,0.5,0.5,498082,73005.85012380527,,425076.14987619472
3123,2,§,§,1.0,1.0,1.0,19877,52319.023910778029,,32442.023910778029
3124,2,§,§,1.0,1.0,1.0,6364,48864.161454127046,,42500.161454127046
3125,2,§,§,1.0,1.0,1.0,191661,71183.835884584274,,120477.16411541573
3127,2,§,§,1.0,1.0,1.0,1443966,50833.361909376516,,1393132.6380906235
3129,2,§,§,1.0,1.0,1.0,1821440,55144.412931504026,,1766295.587068496
3130,2,©§,©§,1.0,1.0,1.0,3034959,73449.835682187841,,2961509.1643178123
3131,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,157019,47795.000176435351,,109223.99982356465
3132,2,§,§,1.0,1.0,1.0,84,48403.163345230627,,48319.163345230627
3133,2,§,§,1.0,1.0,1.0,250346,56820.830686721827,,193525.16931327817
3134,2,§,§,1.0,1.0,1.0,256137,55700.861452610123,,200436.13854738988
3135,2,£§,§,0.5,0.5,0.5,3718976,47002.790769215637,,3671973.2092307843
3136,2,§,§,1.0,1.0,1.0,326315,56183.910293172732,,270131.08970682725
3137,2,¢§,©§,0.5,0.5,0.33333333333333326,175183,95631.762552728644,,79551.237447271356
3138,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1461073,60222.512678131803,,1400850.4873218683
3140,2,§,§,1.0,1.0,1.0,115,49221.718178428171,,49106.718178428171
3141,2,§§,§,0.5,0.5,1.0,1023148,69109.235591598102,,954038.76440840191
3143,2,ª§,§,0.5,0.5,0.5,173162,68132.735139311277,,105029.26486068872
3144,2,§,§,1.0,1.0,1.0,697,52487.348122595067,,51790.348122595067
3146,2,§,§,1.0,1.0,1.0,200693,46865.381707373039,,153827.61829262695
3147,2,§,§,1.0,1.0,1.0,1672493,62472.3280365807,,1610020.6719634193
3149,2,§,§,1.0,1.0,1.0,5,49179.182268687211,,49174.182268687211
3150,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3100500,34707.269849028504,,3065792.7301509716
3151,2,§,§,1.0,1.0,1.0,601,6543.6543579833433,,5942.6543579833433
3152,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1136474,54021.953318706335,,1082452.0466812938
3153,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,542799,52138.21758248876,,490660.78241751122
3154,2,§,§,1.0,1.0,1.0,278244,64362.531503851686,,213881.4684961483
3155,2,§§,§,0.5,0.5,1.0,18222,50073.22821695578,,31851.22821695578
3156,2,©§§,§,0.33333333333333337,0.33333333333333337,0.5,1720879,804157.73640795762,,916721.26359204238
3157,2,ª§,§,0.5,0.5,0.5,337115,47641.010753583876,,289473.98924641614
3158,2,§,§,1.0,1.0,1.0,94025,52152.398233938562,,41872.601766061438
3159,2,©§,§,0.5,0.5,0.5,22351,34186.486028995183,,11835.486028995183
3160,2,§,§,1.0,1.0,1.0,100117,50160.376359444104,,49956.623640555896
3161,2,§,§,1.0,1.0,1.0,241821,53896.763432867905,,187924.23656713209
3163,2,§©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,240605,48924.758653949859,,191680.24134605014
3164,2,§,§,1.0,1.0,1.0,346598,56717.129383962711,,289880.87061603728
3166,2,§,§,1.0,1.0,1.0,3675,51333.716463963341,,47658.716463963341
3167,2,§,§,1.0,1.0,1.0,86,51935.022024459468,,51849.022024459468
3168,2,§,§,1.0,1.0,1.0,2569568,62221.349848666192,,2507346.6501513338
3169,2,§,§,1.0,1.0,1.0,2078,48936.778357874813,,46858.778357874813
3170,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1466507,47592.273075561796,,1418914.7269244383
3171,2,§,§,1.0,1.0,1.0,419,46767.984931238876,,46348.984931238876
3173,2,§,§,1.0,1.0,1.0,31,48924.148148495282,,48893.148148495282
3174,2,§,§,1.0,1.0,1.0,3104,48542.684997730394,,45438.684997730394
3175,2,ª§,§,0.5,0.5,0.5,1309199,56345.676104809449,,1252853.3238951906
3177,2,§,§,1.0,1.0,1.0,54,50716.767456769812,,50662.767456769812
3179,2,§,§,1.0,1.0,1.0,80292,26963.472081457159,,53328.527918542837
3180,2,§,§,1.0,1.0,1.0,5295,56383.19498952767,,51088.19498952767
3181,2,§,§,1.0,1.0,1.0,535751,62080.274731791913,,473670.72526820807
3182,2,ª§,§,0.5,0.5,0.5,84385,33939.992940558826,,50445.007059441174
3183,2,ª§,§,0.5,0.5,0.5,518772,42201.062610647576,,476570.93738935242
3185,2,£§,§,0.5,0.5,0.5,19018,48740.020307856619,,29722.020307856619
3187,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,250166,72753.75972793391,,177412.24027206609
3188,2,§,§,1.0,1.0,1.0,1383795,49933.945326490233,,1333861.0546735097
3189,2,§,§,1.0,1.0,1.0,429409,54162.750383591403,,375246.2496164086
3190,2,§,§,1.0,1.0,1.0,14,46626.34162116926,,46612.34162116926
3191,2,©ªª§,©§,0.5,0.5,0.6666666666666666,3647236,70314.488206487877,,3576921.5117935119
3193,2,§,§,1.0,1.0,1.0,20811,55236.569032102394,,34425.569032102394
3194,2,©©§,©§,0.6666666666666667,0.6666666666666667,1.0,21631,76815.04148383913,,55184.04148383913
3195,2,§,§,1.0,1.0,1.0,516141,50300.602208829587,,465840.3977911704
3196,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3018384,28381.340776662884,,2990002.6592233372
3197,2,©§,©§,1.0,1.0,1.0,19,70315.636682095486,,70296.636682095486
3198,2,§,§,1.0,1.0,1.0,1319870,47259.801476374356,,1272610.1985236257
3199,2,§,§,1.0,1.0,1.0,1095620,57065.93351521212,,1038554.0664847879
3200,2,©§,©§,1.0,1.0,1.0,155269,72158.468552856604,,83110.531447143396
3201,2,ª§,§,0.5,0.5,0.5,599574,61756.03588932853,,537817.96411067143
3202,2,§,§,1.0,1.0,1.0,97278,56147.449214935208,,41130.550785064792
3203,2,§,§,1.0,1.0,1.0,169978,61079.474953491357,,108898.52504650864
3204,2,§,§,1.0,1.0,1.0,248472,63728.31305028472,,184743.68694971528
3205,2,§,§,1.0,1.0,1.0,18736,55292.487704976287,,36556.487704976287
3206,2,§,§,1.0,1.0,1.0,278692,47107.743305926211,,231584.25669407379
3207,2,§,,0.0,0.0,0.0,28,0,,28.0
3208,2,§,§,1.0,1.0,1.0,95639,50231.790386108099,,45407.209613891901
3209,2,§,§,1.0,1.0,1.0,7,49259.270308492931,,49252.270308492931
3210,2,§,§,1.0,1.0,1.0,107,48200.233749973631,,48093.233749973631
3211,2,ª§,§,0.5,0.5,0.5,1554486,5335.6212232014586,,1549150.3787767985
3213,2,§,§,1.0,1.0,1.0,431902,12098.706957540684,,419803.29304245929
3214,2,£§,§,0.5,0.5,0.5,2594475,61224.521378124591,,2533250.4786218754
3215,2,§,§,1.0,1.0,1.0,2246817,59643.952979274902,,2187173.047020725
3216,2,§,§,1.0,1.0,1.0,148360,49230.479838392574,,99129.520161607419
3217,2,©§,©§,1.0,1.0,1.0,412478,32632.767780929826,,379845.2322190702
3218,2,§,§,1.0,1.0,1.0,20652,52027.359463311666,,31375.359463311666
3219,2,§,§,1.0,1.0,1.0,1288794,52481.672235250073,,1236312.32776475
3220,2,§,§,1.0,1.0,1.0,3204860,62191.942828502804,,3142668.057171497
3221,2,§,§,1.0,1.0,1.0,14023,56065.188138387712,,42042.188138387712
3223,2,£§,§,0.5,0.5,0.5,1316339,62643.976783051359,,1253695.0232169486
3224,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,10936,76751.137883188087,,65815.137883188087
3225,2,§,§,1.0,1.0,1.0,1543808,56490.825287786523,,1487317.1747122135
3227,2,§,§,1.0,1.0,1.0,1843,56444.819772788876,,54601.819772788876
3228,2,©§,©§,1.0,1.0,1.0,1958854,58433.946279830459,,1900420.0537201695
3230,2,§,§,1.0,1.0,1.0,82670,50172.698293792113,,32497.301706207887
3232,2,§,§,1.0,1.0,1.0,1157,55812.855958177905,,54655.855958177905
3234,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3275087,69304.361597331794,,3205782.6384026683
3235,2,©§,©§,1.0,1.0,1.0,3992,74441.813354439379,,70449.813354439379
3236,2,§,§,1.0,1.0,1.0,11280,46978.86016431803,,35698.86016431803
3237,2,§,§,1.0,1.0,1.0,12000,54215.598395367044,,42215.598395367044
3238,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2408413,61782.462917520585,,2346630.5370824793
3240,2,§,§,1.0,1.0,1.0,155119,56030.486041212374,,99088.513958787633
3241,2,§,§,1.0,1.0,1.0,188561,48939.933643491517,,139621.06635650847
3243,2,§,§,1.0,1.0,1.0,24731,55229.684223065167,,30498.684223065167
3244,2,©§,©§,1.0,1.0,1.0,2336932,35564.094609545558,,2301367.9053904545
3245,2,§,§,1.0,1.0,1.0,368134,69222.844007625012,,298911.15599237499
3246,2,§,§,1.0,1.0,1.0,357834,64265.84194690748,,293568.15805309254
3247,2,§,§,1.0,1.0,1.0,36,50442.115559817292,,50406.115559817292
3248,2,§§,§,0.5,0.5,1.0,3332,61392.887902200862,,58060.887902200862
3249,2,¥¥©§§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2694305,69126.674287008456,,2625178.3257129914
3250,2,ªª©§,§,0.25,0.25,0.33333333333333326,2499416,56188.093162227837,,2443227.9068377721
3252,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,98892,65310.519538027373,,33581.480461972627
3255,2,§,§,1.0,1.0,1.0,533832,62911.269369202462,,470920.73063079757
3256,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1208000,63460.539917760965,,1144539.460082239
3257,2,ª§,§,0.5,0.5,0.5,354362,73528.781290994404,,280833.21870900562
3259,2,§,§,1.0,1.0,1.0,428439,50557.887945673283,,377881.11205432669
3260,2,§,§,1.0,1.0,1.0,1702,55798.947314108853,,54096.947314108853
3261,2,§,§,1.0,1.0,1.0,84980,55354.027863719035,,29625.972136280965
3263,2,§,§,1.0,1.0,1.0,617370,55331.022083915981,,562038.977916084
3264,2,ª§,§,0.5,0.5,0.5,2328599,51871.940490559129,,2276727.0595094408
3265,2,§,§,1.0,1.0,1.0,331346,52429.561665706686,,278916.43833429331
3266,2,§,§,1.0,1.0,1.0,3135,49082.184436711483,,45947.184436711483
3267,2,§,§,1.0,1.0,1.0,353291,56068.814903464387,,297222.1850965356
3268,2,§,§,1.0,1.0,1.0,27,47830.630121009475,,47803.630121009475
3269,2,§,§,1.0,1.0,1.0,916,52777.76738071844,,51861.76738071844
3270,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,266188,53984.718530585786,,212203.28146941421
3271,2,¦§,§,0.5,0.5,0.5,3384699,69531.131128359484,,3315167.8688716404
3272,2,§,§,1.0,1.0,1.0,257338,50875.964309810552,,206462.03569018946
3274,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3483,42611.165116301287,,39128.165116301287
3275,2,§§,§,0.5,0.5,1.0,5396,50278.345960475715,,44882.345960475715
3277,2,§,§,1.0,1.0,1.0,83936,52550.230184416185,,31385.769815583815
3278,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,202206,49945.599331603291,,152260.4006683967
3279,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1110297,60003.026900299774,,1050293.9730997002
3280,2,§,§,1.0,1.0,1.0,75910,69132.090256189622,,6777.9097438103781
3281,2,§,§,1.0,1.0,1.0,417,55145.718566931631,,54728.718566931631
3282,2,§§,§,0.5,0.5,1.0,2107,47128.397733037884,,45021.397733037884
3283,2,§,§,1.0,1.0,1.0,1200700,50322.181461035812,,1150377.8185389643
3284,2,§,§,1.0,1.0,1.0,3717,54030.488305853447,,50313.488305853447
3285,2,§,§,1.0,1.0,1.0,686208,69704.853175532306,,616503.14682446769
3286,2,§,§,1.0,1.0,1.0,627525,61344.410142342611,,566180.58985765744
3287,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2406603,47332.911015711703,,2359270.0889842883
3288,2,ª§§,§,0.33333333333333337,0.33333333333333337,0.5,1550362,46921.536119976925,,1503440.463880023
3290,2,§,§,1.0,1.0,1.0,2029,56986.217218826758,,54957.217218826758
3292,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,60406,47587.579437091736,,12818.420562908264
3293,2,§,,0.0,0.0,0.0,1,0,,1.0
3295,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,867860,62275.098507102542,,805584.90149289742
3296,2,©§,©§,1.0,1.0,1.0,595797,141040.65958374203,,454756.34041625797
3297,2,§,©§,0.5,0.5,0.5,21,52305.514210867404,,52284.514210867404
3298,2,§,§,1.0,1.0,1.0,72492,49915.373266993418,,22576.626733006582
3299,2,§,§,1.0,1.0,1.0,6406,47078.318151937441,,40672.318151937441
3300,2,§,§,1.0,1.0,1.0,26831,55329.371905806096,,28498.371905806096
3301,2,§,§,1.0,1.0,1.0,524960,67385.428106045059,,457574.57189395494
3302,2,©§,©§,1.0,1.0,1.0,79,76719.772409883299,,76640.772409883299
3303,2,ª§,§,0.5,0.5,0.5,1901109,62741.155953280926,,1838367.8440467191
3304,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2324352,52475.252861064349,,2271876.7471389356
3305,2,§,§,1.0,1.0,1.0,1754954,61427.571865550817,,1693526.4281344493
3306,2,§,§,1.0,1.0,1.0,56,55795.084809302192,,55739.084809302192
3307,2,ª§,§,0.5,0.5,0.5,1191383,63388.962686668514,,1127994.0373133314
3308,2,ª§,§,0.5,0.5,0.5,691126,61656.469098756825,,629469.53090124321
3309,2,§§,§,0.5,0.5,1.0,1292949,70795.554415475228,,1222153.4455845249
3310,2,§,§,1.0,1.0,1.0,630997,73620.230172402822,,557376.76982759719
3311,2,§,§,1.0,1.0,1.0,534497,68295.310928481791,,466201.68907151819
3312,2,§,§,1.0,1.0,1.0,8481,47371.439350042936,,38890.439350042936
3313,2,§,§,1.0,1.0,1.0,579403,66799.34286965405,,512603.65713034594
3316,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,11198,52099.072698094489,,40901.072698094489
3317,2,§,§,1.0,1.0,1.0,21032,54020.943869093331,,32988.943869093331
3318,2,ª§,§,0.5,0.5,0.5,3871352,54502.856323265245,,3816849.1436767345
3319,2,§,§,1.0,1.0,1.0,377353,5312.5912649645588,,372040.40873503545
3320,2,§,§,1.0,1.0,1.0,78826,52239.972521323391,,26586.027478676609
3321,2,§,§,1.0,1.0,1.0,773510,63492.676078644552,,710017.32392135542
3322,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,341454,52018.280461403047,,289435.71953859692
3325,2,£©ª§,§,0.25,0.25,0.25,2414450,50234.032935847179,,2364215.9670641529
3326,2,§©£§,§,0.25,0.25,0.33333333333333326,273578,54135.404574913257,,219442.59542508674
3327,2,§,§,1.0,1.0,1.0,34,54444.271978059995,,54410.271978059995
3328,2,§,§,1.0,1.0,1.0,14,51260.467898631388,,51246.467898631388
3329,2,§,§,1.0,1.0,1.0,21633,66321.274786463415,,44688.274786463415
3330,2,§,§,1.0,1.0,1.0,44,72525.799409039377,,72481.799409039377
3332,2,§,§,1.0,1.0,1.0,1101828,66697.829715157859,,1035130.1702848421
3333,2,©§,§,0.5,0.5,0.5,430941,59279.43286602656,,371661.56713397347
3335,2,ª§,§,0.5,0.5,0.5,602233,55701.399422763163,,546531.60057723685
3337,2,§,§,1.0,1.0,1.0,2778305,51727.462259121239,,2726577.5377408788
3339,2,§,§,1.0,1.0,1.0,66063,51004.841406810272,,15058.158593189728
3340,2,§,§,1.0,1.0,1.0,2470,55694.859156408223,,53224.859156408223
3341,2,§,§,1.0,1.0,1.0,16742,61446.570069944144,,44704.570069944144
3342,2,ª§,§,0.5,0.5,0.5,165378,56114.191779182082,,109263.80822081791
3345,2,©§,©§,1.0,1.0,1.0,60035,67152.003461101674,,7117.0034611016745
3346,2,©ª©§,©§,0.5,0.5,0.6666666666666666,716783,75752.858706615822,,641030.14129338413
3347,2,§,,0.0,0.0,0.0,782,0,,782.0
3348,2,ª©ª§,§,0.25,0.25,0.33333333333333326,2331813,48941.233234310661,,2282871.7667656895
3350,2,§,§,1.0,1.0,1.0,373,46772.908264830468,,46399.908264830468
3352,2,§,§,1.0,1.0,1.0,671691,61252.066658881951,,610438.93334111804
3353,2,§,§,1.0,1.0,1.0,591970,54684.944108548276,,537285.05589145178
3354,2,©§,©§,1.0,1.0,1.0,2592869,692550.24898611207,,1900318.751013888
3355,2,§,§,1.0,1.0,1.0,165837,48979.728323295356,,116857.27167670464
3356,2,§,§,1.0,1.0,1.0,67115,49191.543492990219,,17923.456507009781
3359,2,©§,©§,1.0,1.0,1.0,154173,72127.429488408714,,82045.570511591286
3361,2,§,§,1.0,1.0,1.0,81984,63595.978437245234,,18388.021562754766
3363,2,§,§,1.0,1.0,1.0,2983,47542.568260185944,,44559.568260185944
3364,2,ª§,©§,0.5,0.5,0.33333333333333326,2693,721412.60157028621,,718719.60157028621
3365,2,§,§,1.0,1.0,1.0,11,56043.421503319187,,56032.421503319187
3366,2,©ªª©§,©§,0.4,0.4,0.6666666666666666,925313,125914.56487992137,,799398.43512007862
3367,2,§§,§,0.5,0.5,1.0,1161,46778.31214479472,,45617.31214479472
3368,2,§,§,1.0,1.0,1.0,62170,56620.91735108693,,5549.0826489130704
3369,2,§,§,1.0,1.0,1.0,19,56685.7034645733,,56666.7034645733
3370,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,365281,51801.031188701636,,313479.96881129837
3371,2,ª§,§,0.5,0.5,0.5,516579,55891.719964770251,,460687.28003522975
3374,2,§,§,1.0,1.0,1.0,4606,54750.171478452314,,50144.171478452314
3375,2,§,§,1.0,1.0,1.0,2174,50112.055759405841,,47938.055759405841
3377,2,§,§,1.0,1.0,1.0,31216,50168.309908049334,,18952.309908049334
3378,2,§,§,1.0,1.0,1.0,9,63696.161777879977,,63687.161777879977
3379,2,§,§,1.0,1.0,1.0,929781,60786.504870597382,,868994.49512940261
3380,2,§,§,1.0,1.0,1.0,3495,53732.289636640606,,50237.289636640606
3381,2,§,§,1.0,1.0,1.0,14649,64469.581519698273,,49820.581519698273
3383,2,§,§,1.0,1.0,1.0,5343,70794.792794809124,,65451.792794809124
3384,2,©§,©§,1.0,1.0,1.0,22550,71242.982378376415,,48692.982378376415
3385,2,©ª©§,©§,0.5,0.5,0.6666666666666666,254986,36225.247838415315,,218760.75216158468
3386,2,£§,§,0.5,0.5,0.5,584316,68956.67571864769,,515359.32428135234
3387,2,§,§,1.0,1.0,1.0,333,55627.238121553579,,55294.238121553579
3388,2,©ª©§,§,0.25,0.25,0.33333333333333326,2332653,52536.37594182328,,2280116.6240581768
3389,2,§,§,1.0,1.0,1.0,1995,48563.21853267285,,46568.21853267285
3390,2,§,§,1.0,1.0,1.0,246272,51096.006191621003,,195175.99380837899
3391,2,©§,§,0.5,0.5,0.5,1406251,50376.746141614422,,1355874.2538583856
3392,2,§,§,1.0,1.0,1.0,5325,50199.336883280303,,44874.336883280303
3393,2,§,§,1.0,1.0,1.0,1818,51995.008718827703,,50177.008718827703
3394,2,§,§,1.0,1.0,1.0,3428,53916.589748620412,,50488.589748620412
3395,2,§,§,1.0,1.0,1.0,1040000,55655.188391077834,,984344.8116089222
3396,2,§,§,1.0,1.0,1.0,12701,52328.399098501242,,39627.399098501242
3397,2,§,§,1.0,1.0,1.0,4194,56557.847906403513,,52363.847906403513
3399,2,§,§,1.0,1.0,1.0,78763,49293.377011734847,,29469.622988265153
3400,2,©§,©§,1.0,1.0,1.0,328018,75439.255352739798,,252578.7446472602
3401,2,§§,§,0.5,0.5,1.0,23302,55760.237641523789,,32458.237641523789
3402,2,§,§,1.0,1.0,1.0,95137,50009.403196214727,,45127.596803785273
3404,2,§,§,1.0,1.0,1.0,10365,47186.513621087404,,36821.513621087404
3405,2,©§§,©§,0.6666666666666667,0.6666666666666667,1.0,406453,721668.28850819194,,315215.28850819194
3406,2,ª§,§,0.5,0.5,0.5,85192,55988.210049635243,,29203.789950364757
3407,2,§,§,1.0,1.0,1.0,5406,48168.747384499613,,42762.747384499613
3408,2,ª§,§,0.5,0.5,0.5,1811579,69175.587258675907,,1742403.4127413242
3410,2,£§,§,0.5,0.5,0.5,2223799,56081.133815508168,,2167717.8661844917
3411,2,§,§,1.0,1.0,1.0,113980,46417.125633112686,,67562.874366887321
3412,2,§,§,1.0,1.0,1.0,84354,48215.12162061339,,36138.87837938661
3413,2,ª§,§,0.5,0.5,0.5,489132,49145.531933384111,,439986.46806661587
3414,2,§,§,1.0,1.0,1.0,17,52661.39053401634,,52644.39053401634
3415,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,7762,47046.964767849568,,39284.964767849568
3417,2,§,§,1.0,1.0,1.0,3353,47147.405004343906,,43794.405004343906
3420,2,§,§,1.0,1.0,1.0,151728,61260.619779854453,,90467.38022014554
3421,2,§,§,1.0,1.0,1.0,415,11383.774847192266,,10968.774847192266
3422,2,§,§,1.0,1.0,1.0,174512,50702.698630576539,,123809.30136942345
3423,2,ªª©§,§,0.25,0.25,0.33333333333333326,1377398,48535.377066100889,,1328862.6229338991
3424,2,ª§,§,0.5,0.5,0.5,2766188,59756.787685418785,,2706431.212314581
3425,2,§,§,1.0,1.0,1.0,288,63130.706790166798,,62842.706790166798
3426,2,§,§,1.0,1.0,1.0,965205,21995.786175284586,,943209.21382471547
3427,2,§,§,1.0,1.0,1.0,3502,48156.343847937373,,44654.343847937373
3428,2,§,§,1.0,1.0,1.0,1820327,69307.528972165412,,1751019.4710278346
3429,2,§,§,1.0,1.0,1.0,175582,46934.810080157557,,128647.18991984244
3430,2,§,§,1.0,1.0,1.0,196536,49879.22650839587,,146656.77349160414
3431,2,©§,©§,1.0,1.0,1.0,18245,73007.403588179775,,54762.403588179775
3432,2,ª§,§,0.5,0.5,0.5,254973,69326.611801077204,,185646.3881989228
3433,2,©ª©§,©§,0.5,0.5,0.6666666666666666,371011,51094.041693871135,,319916.95830612886
3434,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,152570,50697.149680009221,,101872.85031999077
3435,2,©§,©§,1.0,1.0,1.0,440759,74625.448559488461,,366133.55144051154
3437,2,§,§,1.0,1.0,1.0,234521,61920.636622333514,,172600.36337766648
3438,2,§,§,1.0,1.0,1.0,693932,51337.681727113842,,642594.3182728861
3441,2,§,§,1.0,1.0,1.0,15,4370.1068467927344,,4355.1068467927344
3445,2,§,§,1.0,1.0,1.0,71860,49218.780498716063,,22641.219501283937
3446,2,§,§,1.0,1.0,1.0,150491,49255.867193929313,,101235.13280607069
3447,2,§§,§,0.5,0.5,1.0,90635,55416.371955387112,,35218.628044612888
3450,2,ª©§©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2950800,50321.589089406625,,2900478.4109105933
3451,2,©§,©§,1.0,1.0,1.0,3840,34226.105415153652,,30386.105415153652
3452,2,§,§,1.0,1.0,1.0,7,56484.315244473888,,56477.315244473888
3453,2,©§,©§,1.0,1.0,1.0,189575,74464.181428049793,,115110.81857195021
3455,2,§,§,1.0,1.0,1.0,106,51821.093244184121,,51715.093244184121
3456,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,250281,74274.740376573798,,176006.25962342619
3457,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2299692,52552.418332679117,,2247139.5816673208
3459,2,©§,©§,1.0,1.0,1.0,256390,38396.522576824544,,217993.47742317547
3460,2,§,§,1.0,1.0,1.0,27,5087.5353804355973,,5060.5353804355973
3461,2,§,§,1.0,1.0,1.0,12202,54300.899909970489,,42098.899909970489
3463,2,§,§,1.0,1.0,1.0,2982,53869.121438375165,,50887.121438375165
3464,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,622745,48875.017570923228,,573869.9824290768
3466,2,§,§,1.0,1.0,1.0,9460,54895.852586973968,,45435.852586973968
3467,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1293428,69177.334150521172,,1224250.6658494789
3468,2,©§,©§,1.0,1.0,1.0,82733,74470.440620111287,,8262.559379888713
3469,2,§,§,1.0,1.0,1.0,704718,48641.139580345254,,656076.86041965475
3470,2,§,§,1.0,1.0,1.0,46,71851.221104777447,,71805.221104777447
3471,2,§,§,1.0,1.0,1.0,482,69072.961896222871,,68590.961896222871
3472,2,ª§,§,0.5,0.5,0.5,615392,64299.353256215974,,551092.64674378408
3473,2,§,§,1.0,1.0,1.0,474,53981.35168367294,,53507.35168367294
3474,2,§,§,1.0,1.0,1.0,1778,54299.412936289053,,52521.412936289053
3476,2,©§,©§,1.0,1.0,1.0,534,65594.28065993081,,65060.28065993081
3477,2,§,§,1.0,1.0,1.0,1985,49792.830919660963,,47807.830919660963
3478,2,§,,0.0,0.0,0.0,0,0,,0.0
3479,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,581208,54517.822773815002,,526690.17722618498
