CaseID,Prefix length,Groud truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
2996,2,§,§,1.0,1.0,1.0,92832,29428.817021500279,,63403.182978499724
3002,2,§,§,1.0,1.0,1.0,2613,31852.100553566637,,29239.100553566637
3007,2,§,,0.0,0.0,0.0,0,0,,0.0
3017,2,§,§,1.0,1.0,1.0,16760,31094.390749138816,,14334.390749138816
3025,2,§,§,1.0,1.0,1.0,617493,30569.36814742213,,586923.63185257791
3027,2,§,§,1.0,1.0,1.0,3056607,26385.725382438282,,3030221.2746175616
3060,2,§,§,1.0,1.0,1.0,326918,31458.928996212544,,295459.07100378745
3069,2,§,§,1.0,1.0,1.0,17867,30906.956507671915,,13039.956507671915
3071,2,£¥§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3300637,32325.731894146811,,3268311.2681058533
3075,2,§,§,1.0,1.0,1.0,12,30586.613415361728,,30574.613415361728
3083,2,ª§,§,0.5,0.5,0.5,1642017,30568.125980383367,,1611448.8740196167
3086,2,§,§,1.0,1.0,1.0,87,30422.181931393654,,30335.181931393654
3092,2,§,§,1.0,1.0,1.0,8322,31027.522268037585,,22705.522268037585
3093,2,§,§,1.0,1.0,1.0,63707,26151.726499691082,,37555.273500308918
3095,2,§,§,1.0,1.0,1.0,355,30710.491621164092,,30355.491621164092
3096,2,§,§,1.0,1.0,1.0,2073582,31314.317783388509,,2042267.6822166115
3106,2,§§,§,0.5,0.5,1.0,1468100,32228.486233224179,,1435871.5137667758
3107,2,§,§,1.0,1.0,1.0,101552,31293.844694530668,,70258.155305469336
3109,2,§,§,1.0,1.0,1.0,9496,27144.003380061451,,17648.003380061451
3111,2,§,§,1.0,1.0,1.0,422936,31486.335250975299,,391449.66474902473
3115,2,ª§,§,0.5,0.5,0.5,3570313,28762.894596554692,,3541550.1054034452
3122,2,ª§,§,0.5,0.5,0.5,498082,31221.614645724414,,466860.38535427558
3133,2,§,§,1.0,1.0,1.0,250346,28515.636865148004,,221830.363134852
3134,2,§,§,1.0,1.0,1.0,256137,26116.299049500409,,230020.70095049959
3140,2,§,§,1.0,1.0,1.0,115,30900.401129795824,,30785.401129795824
3141,2,§§,§,0.5,0.5,1.0,1023148,32141.057016442417,,991006.94298355759
3143,2,ª§,§,0.5,0.5,0.5,173162,33161.495727633184,,140000.50427236682
3158,2,§,§,1.0,1.0,1.0,94025,31735.518190176856,,62289.481809823148
3159,2,©§,§,0.5,0.5,0.5,22351,20691.489628455001,,1659.5103715449986
3160,2,§,§,1.0,1.0,1.0,100117,31588.271528063768,,68528.728471936236
3161,2,§,§,1.0,1.0,1.0,241821,31885.605818266671,,209935.39418173334
3171,2,§,§,1.0,1.0,1.0,419,30976.18843068145,,30557.18843068145
3180,2,§,§,1.0,1.0,1.0,5295,26683.434438365777,,21388.434438365777
3182,2,ª§,§,0.5,0.5,0.5,84385,28069.765388925563,,56315.23461107444
3188,2,§,§,1.0,1.0,1.0,1383795,31669.474798130566,,1352125.5252018694
3189,2,§,§,1.0,1.0,1.0,429409,32234.555020119151,,397174.44497988082
3190,2,§,§,1.0,1.0,1.0,14,30883.512493755432,,30869.512493755432
3199,2,§,§,1.0,1.0,1.0,1095620,27316.365390330528,,1068303.6346096694
3214,2,£§,§,0.5,0.5,0.5,2594475,33844.27656557686,,2560630.7234344231
3215,2,§,§,1.0,1.0,1.0,2246817,33419.283166979156,,2213397.716833021
3221,2,§,§,1.0,1.0,1.0,14023,26439.661423736929,,12416.661423736929
3236,2,§,§,1.0,1.0,1.0,11280,30850.02536288078,,19570.02536288078
3237,2,§,§,1.0,1.0,1.0,12000,32252.090429264885,,20252.090429264885
3240,2,§,§,1.0,1.0,1.0,155119,26219.54700662494,,128899.45299337506
3243,2,§,§,1.0,1.0,1.0,24731,26772.670993077412,,2041.6709930774123
3245,2,§,§,1.0,1.0,1.0,368134,31840.555351405885,,336293.44464859413
3249,2,¥¥©§§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2694305,31909.560601598125,,2662395.4393984019
3260,2,§,§,1.0,1.0,1.0,1702,28027.513575782275,,26325.513575782275
3263,2,§,§,1.0,1.0,1.0,617370,26308.862141246573,,591061.13785875344
3268,2,§,§,1.0,1.0,1.0,27,30287.937222080454,,30260.937222080454
3272,2,§,§,1.0,1.0,1.0,257338,33277.878618943752,,224060.12138105626
3281,2,§,§,1.0,1.0,1.0,417,26716.842989330431,,26299.842989330431
3285,2,§,§,1.0,1.0,1.0,686208,32137.375849889591,,654070.62415011041
3288,2,ª§§,§,0.33333333333333337,0.33333333333333337,0.5,1550362,30887.773942720527,,1519474.2260572794
3290,2,§,§,1.0,1.0,1.0,2029,27756.479376993742,,25727.479376993742
3299,2,§,§,1.0,1.0,1.0,6406,30786.961962805828,,24380.961962805828
3300,2,§,§,1.0,1.0,1.0,26831,26296.198686520511,,534.80131347948918
3309,2,§§,§,0.5,0.5,1.0,1292949,32113.3183082143,,1260835.6816917858
3313,2,§,§,1.0,1.0,1.0,579403,33793.338650074933,,545609.6613499251
3318,2,ª§,§,0.5,0.5,0.5,3871352,32342.841158396037,,3839009.1588416039
3320,2,§,§,1.0,1.0,1.0,78826,31879.162265647108,,46946.837734352892
3327,2,§,§,1.0,1.0,1.0,34,32332.302383544058,,32298.302383544058
3328,2,§,§,1.0,1.0,1.0,14,32121.333459033758,,32107.333459033758
3335,2,ª§,§,0.5,0.5,0.5,602233,27626.272466132577,,574606.72753386747
3339,2,§,§,1.0,1.0,1.0,66063,31449.747235960091,,34613.252764039906
3341,2,§,§,1.0,1.0,1.0,16742,32375.539467866511,,15633.539467866511
3352,2,§,§,1.0,1.0,1.0,671691,32114.39122621615,,639576.6087737839
3353,2,§,§,1.0,1.0,1.0,591970,32343.702515101748,,559626.29748489824
3364,2,ª§,©§,0.5,0.5,0.33333333333333326,2693,834612.45797784964,,831919.45797784964
3371,2,ª§,§,0.5,0.5,0.5,516579,26758.532653886836,,489820.46734611318
3375,2,§,§,1.0,1.0,1.0,2174,31604.749130728804,,29430.749130728804
3381,2,§,§,1.0,1.0,1.0,14649,34624.154971535871,,19975.154971535871
3383,2,§,§,1.0,1.0,1.0,5343,32697.584117458508,,27354.584117458508
3387,2,§,§,1.0,1.0,1.0,333,26189.922380556953,,25856.922380556953
3393,2,§,§,1.0,1.0,1.0,1818,31879.827172577832,,30061.827172577832
3394,2,§,§,1.0,1.0,1.0,3428,32154.699697739186,,28726.699697739186
3395,2,§,§,1.0,1.0,1.0,1040000,27317.501776721219,,1012682.4982232788
3399,2,§,§,1.0,1.0,1.0,78763,30908.863581641403,,47854.136418358597
3401,2,§§,§,0.5,0.5,1.0,23302,26933.058633984994,,3631.0586339849942
3406,2,ª§,§,0.5,0.5,0.5,85192,27300.452958556605,,57891.547041443395
3407,2,§,§,1.0,1.0,1.0,5406,31449.517540838566,,26043.517540838566
3408,2,ª§,§,0.5,0.5,0.5,1811579,31831.929695131854,,1779747.070304868
3413,2,ª§,§,0.5,0.5,0.5,489132,30671.987465266706,,458460.01253473328
3422,2,§,§,1.0,1.0,1.0,174512,31481.599300246005,,143030.40069975398
3426,2,§,§,1.0,1.0,1.0,965205,26506.08562611627,,938698.91437388374
3427,2,§,§,1.0,1.0,1.0,3502,29842.96941482295,,26340.96941482295
3428,2,§,§,1.0,1.0,1.0,1820327,31699.453033793532,,1788627.5469662065
3430,2,§,§,1.0,1.0,1.0,196536,31653.84948525855,,164882.15051474146
3432,2,ª§,§,0.5,0.5,0.5,254973,31804.299789856035,,223168.70021014396
3434,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,152570,31483.306902136275,,121086.69309786372
3466,2,§,§,1.0,1.0,1.0,9460,26947.831657063991,,17487.831657063991
3473,2,§,§,1.0,1.0,1.0,474,31861.711481019833,,31387.711481019833
3477,2,§,§,1.0,1.0,1.0,1985,29907.371695672042,,27922.371695672042
3486,2,ª§,§,0.5,0.5,0.5,1916575,31557.190151356648,,1885017.8098486434
3495,2,§,§,1.0,1.0,1.0,89678,31645.526059407577,,58032.473940592419
3497,2,§,§,1.0,1.0,1.0,270413,32020.285739389074,,238392.71426061093
3511,2,§,§,1.0,1.0,1.0,178414,30617.582966812319,,147796.4170331877
3521,2,§,§,1.0,1.0,1.0,24,31187.915953553624,,31163.915953553624
3525,2,ª§,§,0.5,0.5,0.5,1301581,32593.822368614776,,1268987.1776313852
3547,2,§,§,1.0,1.0,1.0,11998,30389.613581005095,,18391.613581005095
3558,2,§,§,1.0,1.0,1.0,329134,31914.668295747779,,297219.33170425222
3604,2,ª§,§,0.5,0.5,0.5,85420,30807.688925219038,,54612.311074780962
3632,2,§,§,1.0,1.0,1.0,512520,31604.168848316538,,480915.83115168347
3633,2,§,§,1.0,1.0,1.0,3777,30957.722151832702,,27180.722151832702
3635,2,§,§,1.0,1.0,1.0,89664,31467.929418211166,,58196.070581788837
3637,2,ª§,§,0.5,0.5,0.5,174941,33158.691029307221,,141782.30897069277
3638,2,§,§,1.0,1.0,1.0,71971,31670.423801658966,,40300.576198341034
3640,2,§,§,1.0,1.0,1.0,71893,30965.138886414508,,40927.861113585488
3646,2,©§,§,0.5,0.5,0.5,254823,30534.756719373709,,224288.24328062628
3647,2,§,§,1.0,1.0,1.0,342265,31844.387633170238,,310420.61236682977
3654,2,§,§,1.0,1.0,1.0,234047,31357.624380708265,,202689.37561929174
3657,2,§,§,1.0,1.0,1.0,1727662,27199.922052935348,,1700462.0779470648
3659,2,§,§,1.0,1.0,1.0,434536,28478.544125326291,,406057.45587467373
3664,2,§,§,1.0,1.0,1.0,200,33119.809085381014,,32919.809085381014
3665,2,ª§,§,0.5,0.5,0.5,1463666,31890.04256087714,,1431775.957439123
