¡#0,¬#290,ª#590401,¢#3211431
¡#0,¡#313,¬#8,ª#2588622,¢#2592027
¡#0,¬#62,ª#4144,¢#2674312
¡#0,¬#4038854,ª#6,¢#8
¦#0,¡#1403,¬#93572,¡#66672,¡#0,®#11202,¬#35,ª#21,¢#3891633
¦#0,¡#267,¬#8,ª#19,¢#2768687
¡#0,¬#3153,ª#34,¢#3889011
¡#0,¬#20,®#354525,®#134,ª#2081130,¢#1296023
¡#0,¬#108469,ª#61606,¢#4409610
¡#0,¡#14991,¬#147617,ª#11,ª#28610,¢#2487682
¡#0,¬#395,ª#659,¢#2677472
¡#0,®#4013,¬#1816621,ª#7,¢#2592019
¡#0,¬#252,ª#545267,¢#4206751
¡#0,¬#9532,ª#5,¢#3788738
¡#0,¬#82,£#7,ª#343555,¢#2508085
¡#0,¬#457471,ª#943142,¢#2588424
¦#0,¡#49,¬#73,ª#857127,¢#3117197
¦#0,¡#36,¬#26977,®#3361626,®#1,¬#429255,ª#16,¢#1296017
¡#0,¬#364530,ª#63346,¢#3374157
¡#0,¬#69182,ª#608350,¢#2000924
¡#0,¬#10,ª#3315,¢#2675336
¡#0,¬#375077,ª#77647,¢#2398928
¡#0,¬#27,ª#2347003,¢#1296012
¡#0,¡#185,¬#1295744,ª#518364,¢#2592020
¡#0,¬#273079,ª#2676958,¢#1296014
¡#0,¬#440384,®#29,¬#55589,¬#2086,ª#123,¢#2353454
¡#0,¬#20026,ª#16,¢#2831512
¡#0,¬#14,ª#149825,¢#2528963
¡#0,¬#6987,®#161,¬#601405,ª#6,¢#3193085
¡#0,¬#241690,ª#936,¢#2608805
¡#0,¬#168517,®#700160,®#279522,¬#577339,ª#8,¢#1479883
¡#0,¬#9,ª#1217849,¢#2756850
¡#0,¬#257923,ª#83,¢#4836294
¦#0,¡#15216,¡#523483,¬#498742,®#103069,¬#79664,ª#13,¢#2592021
¡#0,¬#1596,ª#72,¢#2849687
¡#0,ª#170057,¢#2508453
¡#0,¡#19,¡#262215,¬#3567,®#931852,ª#606219,¢#1481321
¡#0,¬#12894,ª#6,¢#3788963
¡#0,¬#20,ª#90980,¢#2587985
¡#0,¬#12,ª#1385059,¢#1296013
¡#0,¬#83174,®#18,¬#157975,ª#11,¢#3559943
¡#0,¬#19975,ª#240177,¢#3714315
¡#0,¬#405582,®#447,¬#543623,ª#508597,¢#1990656
¡#0,¬#1607,ª#11,¢#4145651
¡#0,¡#92282,¡#140580,®#17,¬#79,ª#3564627,¢#1296011
¡#0,¬#624227,ª#589566,¢#2592028
¡#0,¬#760,ª#6,¢#2850860
¡#0,¬#11,®#683160,®#183962,¬#948969,ª#592337,¢#2592026
¡#0,ª#6107,¢#2845602
¡#0,¬#1978289,®#98476,¬#258828,ª#44,¢#1296014
¡#0,¬#82,ª#598125,¢#2253337
¡#0,¬#1800441,ª#118,¢#1296019
¡#0,¬#18,ª#3524688,¢#1296019
¡#0,¬#946,ª#6208,¢#3186192
¡#0,¬#173661,®#73157,¬#1126711,ª#5,¢#1296019
¡#0,¬#184381,ª#660,¢#3617136
¡#0,¬#5835,ª#18269,¢#5073646
¡#0,¬#263100,ª#91585,¢#4397856
¡#0,¬#125,ª#70891,¢#2607589
¡#0,¬#45,®#2350525,®#946510,ª#243753,¢#1296016
¡#0,¬#1902471,ª#4728,¢#1296015
¡#0,¬#437,ª#14,¢#5096274
¡#0,¬#78,ª#1217683,¢#2592023
¡#0,¬#3112166,ª#25,¢#1296020
¡#0,¬#8,ª#5188,¢#2673692
¡#0,¬#25,®#522381,¬#1124066,ª#26,¢#1296013
¡#0,¬#140,ª#9066,¢#2669301
¡#0,¬#677893,ª#756,¢#4419507
¡#0,¬#28,ª#70983,¢#3903925
¡#0,¬#144575,ª#15,¢#3743943
¡#0,¬#951193,ª#234263,¢#2616628
¦#0,¡#3933,¡#10120,®#4358,¬#8130,ª#56377,¬#266082,ª#753,¢#2592019
¡#0,¬#18356,ª#765970,¢#1894327
¡#0,ª#146,¢#5097971
¡#0,¡#10,¬#2186411,ª#11,¢#1296015
¡#0,¬#173621,ª#1900335,¢#1296011
¡#0,¬#14,ª#173916,ª#1,¢#2504851
¡#0,¬#838,¬#46,£#500028,ª#4327604,¢#4023
¡#0,¬#21844,®#3909,¬#600034,ª#86501,ª#2,¢#2512244
¡#0,¬#123,ª#62,¢#2851332
¡#0,¬#17,ª#85104,¢#2593559
¡#0,¡#134,¬#156,ª#59368,¢#3742557
¡#0,¡#504156,¬#7,®#536520,¬#1471593,ª#12,¢#1296020
¡#0,¬#20429,ª#31,¢#4127065
¡#0,¬#61,ª#202372,¬#825,®#339610,¬#246280,ª#20,¢#1886229
¦#0,¡#72562,¬#3770,ª#397,¢#4157095
¡#0,¬#188197,ª#415690,¢#2679516
¡#0,¬#250245,ª#10,¢#2428666
¡#0,¬#27,ª#429,¢#5097350
¡#0,¬#14924,®#524,¬#1189293,ª#10,¬#184,ª#7,¢#2588421
¡#0,¬#3723,£#27,£#3904,ª#1808548,¢#2592010
¡#0,¬#512163,ª#1444,¢#3378098
¡#0,¬#2352406,ª#70333,¢#1296021
¡#0,¬#62207,ª#517268,¢#2704111
¡#0,¬#30,ª#27035,¢#3169972
¡#0,¡#603489,¬#6,ª#778812,¢#2592017
¡#0,¬#46,®#80881,¬#2148098,ª#11,¢#1296022
¡#0,®#2771,ª#357,¢#3971515
¡#0,ª#3260,ª#712,¢#2851147
¡#0,¬#97763,ª#585758,¢#2167759
¡#0,¬#171,ª#4580,¢#3797054
¡#0,¬#118,®#5227,¬#92611,ª#35,¢#2588428
¡#0,¬#501341,®#15353,ª#150194,¢#3630952
¡#0,¬#98,ª#172274,¢#3632944
¡#0,¬#90,ª#74459,¢#4159385
¦#0,¡#88,¬#13,ª#237580,¢#2441354
¡#0,¬#3856,ª#577,¢#2847282
¡#0,¬#2827484,ª#10,¢#10
¡#0,¬#24,ª#102859,¢#2575887
¡#0,¬#80476,ª#8,ª#1617814,¢#1296008
¡#0,¬#299,®#1008,ª#57572,¢#3284065
¡#0,¡#147,¬#1091,ª#5753,¢#2675294
¡#0,¬#7,ª#78264,¢#3723617
¡#0,¬#16,ª#2778443,¢#1296017
¡#0,¬#514831,ª#5,¢#3456404
¡#0,¬#1813,ª#1754,¢#3798136
¡#0,ª#457181,ª#0,¢#2394469
¡#0,¬#6779,ª#161,¢#2671675
¡#0,¬#265049,ª#500900,¢#3891627
¡#0,¬#26,ª#8650,¢#4135312
¡#0,¬#2687,®#28296,¬#260794,ª#17,¢#2592024
¡#0,ª#20226,¢#4471412
¡#0,¬#79598,ª#6315,¢#3719814
¡#0,¬#83266,ª#24671,¢#2574203
¡#0,¬#106695,ª#1895847,¢#1296013
¡#0,¬#159,ª#9,¢#2678455
¡#0,¬#11,ª#6065,¢#2759097
¡#0,¡#3515943,¬#22,ª#27,¢#1296014
¡#0,¬#115,ª#38,¢#2851492
¡#0,¡#3304501,¬#4,ª#12,ª#0,¢#1296016
¡#0,¬#101903,ª#1460187,¢#2588420
¡#0,¬#1628280,ª#6,¢#1296019
¬#0,®#22053,®#0,ª#1704520,¢#1652513
¡#0,¬#6249,®#62770,¬#874310,ª#26,¢#3891639
¡#0,ª#1652,ª#1,¢#3026325
¡#0,¬#269331,®#1024924,ª#726,¢#2684097
¡#0,¬#531,ª#209,¢#2850669
¬#0,®#514879,ª#780301,¢#1472491
¡#0,ª#522745,¢#2332120
¡#0,¬#89411,ª#2558,¢#3713622
¡#0,¬#621872,®#28,¬#2864,ª#33,¢#2661951
¦#0,¡#23,¡#433360,¡#10,¬#22,ª#519592,¢#2848811
¡#0,¬#16049,ª#1272,¢#2665286
¡#0,¡#17,¬#1379592,ª#123,¢#2335909
¡#0,¬#67406,ª#5934,¬#278873,ª#1379111,¢#2592029
¡#0,¬#173801,ª#515266,¢#1989493
¡#0,¬#607346,ª#258567,ª#0,¢#1985867
¡#0,¬#1882256,ª#10,¢#2592023
¡#0,¬#249379,ª#286907,¢#3269512
¡#0,¬#22877,ª#69638,¢#3190716
¡#0,¬#53,ª#22457,¢#2655941
¡#0,¬#265748,ª#2287,ª#12,¢#2410910
¡#0,¬#17,®#154,¬#5409,ª#10,¬#1285413,ª#524533,¢#1296023
¡#0,¡#244155,¬#360452,®#69420,¬#997,ª#583,¢#3126569
¡#0,¬#31,®#164965,¬#430403,ª#9,¢#3809877
¡#0,¬#249837,ª#1918200,¢#1296009
¡#0,ª#327915,¬#23365,ª#1461783,¢#1296016
¡#0,¬#37,¬#71430,¬#98324,ª#1493,¢#2507613
¡#0,¬#29,®#67753,¬#616678,ª#46,¢#4130323
¡#0,¬#79482,ª#612692,¢#2162787
¡#0,¬#163,ª#3194,ª#1,¢#2848514
¡#0,¬#85765,ª#5172,¢#3707556
¡#0,¬#17763,ª#258449,¢#3525985
¡#0,¬#25,ª#100688,¢#2578068
¡#0,¬#1184513,ª#287381,¢#1296010
¡#0,¬#269424,ª#6,¢#3183529
¡#0,¬#540872,ª#1189361,¢#1296010
¡#0,¬#62599,ª#22159,¢#3202229
¡#0,¡#414316,¬#174965,£#9,©#13,ª#1206657,¢#1296013
¦#0,¡#1027,¡#0,¡#321259,¡#14,¬#766,ª#16,¢#2592028
¡#0,¬#61,ª#14,¢#5101253
¡#0,¡#19,¬#29,ª#181,¢#2674816
¡#0,¬#239470,ª#107,¢#2525422
¡#0,¬#280991,ª#256462,¢#2227815
¡#0,¡#22249,¬#14,®#1186844,¬#701488,ª#17,¢#1639495
¡#0,¬#346014,®#355698,ª#165007,¢#1973940
¡#0,¬#73745,ª#1800,¢#2603003
¡#0,¬#9492,ª#511775,ª#1,¢#3280732
¡#0,ª#363209,¢#3784133
¡#0,¬#68,ª#1834,¢#4149151
¡#0,¬#264518,®#47,ª#967470,¢#3191862
¡#0,¬#13890,®#6931,¬#3021322,ª#9,¢#1296021
¡#0,¬#108308,ª#3060,¢#2830454
¡#0,¬#167814,®#3359,ª#11086,¢#2507924
¡#0,¬#34,ª#603250,¢#2075741
¡#0,¬#9,®#182513,ª#613389,¢#3104503
¡#0,ª#319,¢#2678469
¡#0,¬#1383578,®#497858,ª#689869,¢#1296016
¡#0,¬#24298,¬#432095,®#1013,¬#500338,ª#11,¢#2789973
¡#0,¬#140,ª#15,¢#3801547
¡#0,¬#85144,ª#265,¢#4494198
¡#0,¡#213,¡#0,¬#167378,ª#28793,¢#3605564
¡#0,¬#15069,ª#13,¢#2667067
¡#0,¬#235072,ª#19877,¢#3585338
¡#0,¬#24,ª#6364,¢#4486601
¡#0,¬#162610,ª#191661,¢#2324487
¡#0,¡#10,¬#283515,ª#2755044,¢#10
¡#0,¬#37,®#65713,¬#91209,ª#97,¢#3884414
¡#0,¬#19,ª#84,¢#2678800
¡#0,¬#17,£#1910237,ª#1808739,¢#1296681
¡#0,¬#61,ª#326315,¢#3471784
¡#0,¡#789542,¡#2,ª#175181,¢#1714222
¡#0,¬#629321,®#237438,¬#1223628,ª#7,¢#1296015
¡#0,¬#2204,ª#697,¢#3799302
¡#0,¬#136,ª#200693,¢#3600938
¡#0,¬#513675,ª#1672493,¢#1296009
¡#0,¬#1179,ª#5,¢#3278811
¦#0,¡#20,¬#171383,®#75,¬#2929024,ª#18,¢#1296008
¡#0,¬#3778270,ª#601,¢#1296021
¡#0,¬#173,®#116,¬#1136349,ª#9,¢#3888031
¡#0,¬#1141,®#1778,¬#340400,ª#200621,¢#3025870
¡#0,¬#439501,ª#278244,¢#1961086
¡#0,¬#65,ª#16115,ª#2107,¢#3265248
¬#0,®#52,¬#258660,ª#1462218,ª#1,¢#1296013
¡#0,¬#18,®#335870,ª#1245,¢#2342841
¡#0,ª#326222,¢#3479595
¡#0,¬#934,ª#1175,¬#93923,®#64329,¬#5602,ª#75576,¢#3560313
¡#0,¬#1370929,ª#346598,¢#1296016
¡#0,ª#34,¢#3197262
¡#0,¬#6091,ª#3675,¢#3964883
¡#0,¬#292,ª#86,¢#2851345
¡#0,¬#457382,ª#2569568,¢#1292415
¡#0,¬#1043,ª#2078,¢#3802609
¡#0,¬#3336,®#946,¬#1465550,ª#11,¢#1720256
¡#0,¬#5642,ª#31,¢#3968835
¡#0,¬#30,ª#3104,¢#2675879
¡#0,¬#96915,®#1228681,ª#80518,¢#1299683
¡#0,¬#13,ª#54,¢#3801984
¡#0,¬#1565692,ª#80292,¢#2592023
¡#0,¬#520820,ª#532151,¢#1801857
¡#0,¬#1469102,®#336884,ª#181888,¢#1296014
¡#0,¬#12,£#19012,ª#6,¢#3779360
¡#0,¡#20604,¬#250148,ª#5,ª#13,¢#3646218
¡#0,¡#80226,¬#711220,®#12,®#77193,ª#2858811,¢#1296019
¡#0,¬#70961,ª#20811,¢#2763663
¡#0,¡#71,¬#13647,¬#7953,ª#31,¢#2825971
¡#0,¬#41,ª#516141,¢#2162383
¦#0,¡#81,¬#100819,®#35,¬#2917515,ª#15,¢#1296020
¡#0,¡#142301,¬#12,ª#7,¢#2536226
¡#0,¬#58464,ª#1319870,¢#2592026
¡#0,¡#534,¬#10,ª#155259,¢#3127831
¡#0,¬#415049,®#93,ª#599481,¢#2436502
¡#0,¬#92786,ª#97278,¢#2488951
¡#0,¬#596527,ª#169978,¢#2588425
¡#0,¬#91352,ª#248472,¢#2511673
¡#0,¬#70007,ª#18736,¢#2590191
¡#0,¬#17,ª#278692,¢#2399741
¡#0,ª#29243,ª#28,¢#3171696
¡#0,¬#17,ª#95639,¢#3878876
¡#0,¬#79,ª#7,¢#2768447
¡#0,¬#74,ª#107,¢#3283160
¡#0,¬#2163812,®#21,ª#1554465,¢#1296026
¡#0,¬#1790763,ª#431902,¢#1296015
¡#0,¬#35,ª#148360,¢#3048800
¡#0,¡#2162915,¬#7,ª#412471,¢#1296024
¡#0,¬#11,ª#20652,¢#2830712
¡#0,¬#40,ª#1288794,¢#1559256
¡#0,¬#508215,ª#3204860,¢#1296043
¡#0,¬#518955,£#710325,ª#606014,¢#2918370
¡#0,¡#16,¬#10809,ª#127,ª#0,¢#2840806
¡#0,¬#108988,ª#1843,¢#3690987
¡#0,¡#353602,¬#1901471,ª#57383,¢#1296010
¡#0,¬#2127,ª#82670,¢#3803473
¡#0,¬#88952,ª#1157,¢#3711669
¡#0,¡#25,¬#2350,ª#1642,¢#2674690
¡#0,¬#529676,®#4,¬#2408403,ª#6,¢#1292414,¢#0
¡#0,¬#10,ª#188561,¢#2490393
¦#0,¡#42,¬#1037816,ª#1299116,¢#1296016
¡#0,¬#491592,ª#357834,¢#2002051
¡#0,¬#14,ª#36,¢#3974620
¡#0,¬#1115756,ª#226,ª#3106,¢#2683028
¡#0,¬#48,®#1102575,®#1125515,¬#270258,ª#1068,¢#1292986
¡#0,¬#439254,®#9813,¬#89071,ª#8,¢#4299213
¡#0,¬#1289724,ª#533832,¢#2592036
¡#0,¡#234822,¬#90,®#87415,¬#1120477,ª#18,¢#1408316
¡#0,¬#173763,®#10415,ª#343947,¢#3967164
¡#0,ª#17,¢#2851668
¡#0,¬#81615,ª#84980,¢#4931446
¡#0,¬#7561,ª#331346,¢#2512802
¡#0,¬#1338,ª#3135,¢#3797194
¡#0,¬#73798,ª#353291,¢#2255135
¡#0,¬#2974,®#704,¬#265429,ª#55,¢#2843733
¡#0,¬#263206,©#1827303,ª#1553796,¢#1296020
¡#0,¡#1010632,¬#69,®#1963,¬#1440,ª#11,¢#2787680
¡#0,¬#251,ª#5396,ª#0,¢#2672862
¡#0,¬#34,ª#83936,¢#3714351
¡#0,¬#21,®#5711,¬#196485,ª#10,¢#4315017
¡#0,¬#697067,®#268452,¬#789499,ª#52346,¢#2592025
¡#0,¬#269493,ª#75910,¢#2851824
¡#0,¬#43,ª#2107,ª#0,¢#3281272
¡#0,¬#862,ª#3717,¢#3451575
¡#0,¬#1046147,ª#627525,¢#1296066
¡#0,¬#27,®#17,¬#1807284,®#5,¬#599290,ª#7,¢#1296024
¬#0,ª#3369,¢#3711606
¡#0,¬#3681,®#122,¬#60241,ª#43,¢#2614863
¡#0,ª#96650,ª#1,¢#2582099
¡#0,¬#18,®#8,¬#867844,ª#8,¢#2588424
¡#0,¡#1213913,¬#7,ª#595790,¢#1296014
¡#0,¡#508074,ª#21,¢#2170695
¡#0,¬#79329,ª#72492,¢#2526887
¡#0,¬#344897,ª#524960,¢#2935545
¡#0,¡#4163,¬#15,ª#64,¢#2847079
¡#0,¬#1196947,®#14823,ª#1886286,¢#1639358
¡#0,¬#230,®#1555421,¬#768920,ª#11,¢#2592033
¡#0,¬#939024,ª#1754954,¢#1296021
¡#0,¬#77840,ª#56,¢#2690726
¡#0,¬#439470,®#922568,ª#268815,¢#1316728
¡#0,¬#717368,®#82533,ª#608593,¢#2592022
¡#0,¬#163138,ª#627397,¢#2151229
¡#0,¬#339879,ª#534497,¢#2592024
¡#0,¬#16,ª#8481,¢#3793356
¡#0,¬#863,ª#392,¬#9761,ª#1045,¢#3789734
¡#0,¬#2386867,ª#377353,¢#1296021
¡#0,¬#438393,ª#773510,¢#1466795
¡#0,¬#7979,®#2128,¬#2149,ª#337177,¢#2592030
¡#0,¬#5728,ª#7577,¬#7457,£#236425,ª#22119,¢#3782106
¡#0,¬#409517,ª#21633,¢#3719949
¡#0,¬#164999,ª#44,¢#3031790
¡#0,¬#373159,ª#1101828,¢#1376750
¡#0,¬#802980,¬#405210,ª#25731,¢#3888041
¡#0,¬#64850,ª#2778305,¢#1292419
¡#0,¬#74958,ª#2470,¢#2691452
¡#0,¬#93238,®#163896,ª#1482,¢#2422089
¬#0,ª#433824,¢#4318761
¡#0,¡#27332,¬#10,ª#60025,¢#3714449
¡#0,¡#17,¬#721,®#436620,¬#279427,ª#15,¢#2414149
¡#0,ª#26362,ª#782,¢#3951209
¡#0,¬#790,ª#373,¢#3195842
¡#0,®#1732,¬#2592794,ª#75,¢#1296019
¡#0,¬#190,ª#165837,¢#3635647
¡#0,¬#24,ª#67115,¢#3216670
¡#0,¡#28,¬#65034,ª#89139,¢#2611190
¡#0,¬#501786,ª#81984,¢#4517933
¡#0,¬#43,ª#2983,¢#2765777
¡#0,¬#88221,ª#11,¢#2680470
¡#0,¡#973780,¬#5,®#85536,®#520217,¬#319546,ª#9,¢#1296014
¡#0,¬#15,ª#1160,ª#1,¢#2763705
¡#0,¬#91068,ª#62170,¢#4426532
¡#0,¬#139696,ª#19,¢#3056684
¡#0,¬#11,ª#6634,¬#12496,ª#346151,¢#2831596
¡#0,¬#17,ª#31216,¢#2647595
¡#0,¬#545444,ª#9,¢#2306171
¡#0,¬#617627,ª#929781,¢#1296012
¡#0,¬#29,ª#3495,¢#3197448
¡#0,¡#76447,¬#7,ª#22543,¢#3875987
¡#0,¡#1297816,¬#17,®#247924,¬#7007,ª#38,¢#1296009
¡#0,¬#280446,£#11,ª#584305,¢#1900460
¡#0,¬#24,¬#690573,®#1564366,¬#77699,ª#15,¢#1296017
¡#0,¬#14,ª#1995,¢#2672891
¡#0,¬#1381876,ª#246272,¢#2592037
¡#0,¬#19,ª#5325,¢#2673354
¡#0,¬#1231,ª#12701,¢#2834257
¡#0,¬#59739,ª#4194,¢#4087010
¡#0,¡#19,¬#327388,ª#630,¢#3819653
¡#0,¬#893,ª#95137,¢#2928057
¡#0,¬#78,ª#10365,¢#2668173
¡#0,®#21,¬#406421,ª#31,ª#1,¢#3802114
¡#0,¬#1611,ª#113980,¢#3085394
¡#0,¬#219,ª#84354,¢#2594200
¡#0,¬#11,ª#17,¢#5011646
¡#0,¬#1546,®#66,¬#7689,ª#7,¢#3792432
¡#0,¬#1041342,ª#151728,¢#2608999
¡#0,¬#1811656,ª#415,¢#1296009
¡#0,¬#16001,®#443,®#1273194,¬#103608,ª#153,¢#1296025
¡#0,¬#334923,®#353649,ª#2412539,¢#1298839
¡#0,¬#506878,ª#288,¢#3294803
¡#0,¬#14,ª#175582,¢#2503392
