¢#0,¢#16,©#415939,§#5800
¢#0,©#174630,ª#346019,©#757405,§#11
¢#0,©#74,ª#568,©#2733,§#8
¢#0,©#22,ª#279261,©#602333,§#8
¢#0,©#262248,§#3364737
¢#0,©#63,§#83534
¢#0,©#857447,ª#7,©#521901,§#50
¢#0,©#88968,§#59161
¢#0,¢#790,©#253445,§#6067
¢#0,©#58,§#354
¢#0,©#539570,§#92300
¢#0,©#17,§#67027
¢#0,©#64969,§#1435
¢#0,©#71,§#16980
¢#0,©#17316,§#241731
¢#0,©#1639735,§#22901
¢#0,©#16143,ª#253538,ª#68824,©#518443,§#17
¢#0,©#442486,ª#177475,§#348697
¢#0,©#28,§#424219
¢#0,©#43,§#25422
¢#0,©#331207,ª#7350,§#857306
¢#0,©#24,©#31,ª#691472,©#761362,§#43
¢#0,©#37,§#931943,©#1451201,§#3639
¢#0,©#484,§#66
¢#0,©#8681,§#86334
¢#0,©#22,§#80781
¢#0,©#431604,§#51
¢#0,©#1982,§#66047
¢#0,ª#884,©#1188485,ª#2382,©#2349271,§#41
¢#0,©#354268,ª#744,§#340890
¢#0,§#507
¢#0,©#158032,§#1133678
¢#0,©#661111,§#1210852
¢#0,©#239745,§#337894
¢#0,©#29441,§#78923
¢#0,©#7528,§#676940
¢#0,©#6247,§#2544
¢#0,©#7,§#114522
¢#0,¢#20,©#442181,§#158389
¢#0,©#97952,ª#2490241,©#1037039,§#248
¢#0,ª#12137,©#1958,§#10,©#2431,ª#2648,©#232472,§#93
¢#0,©#90102,§#162,§#0
¢#0,©#12,©#8012,§#1534686
¢#0,§#343933
¢#0,©#11,§#37
¢#0,©#17,§#250883
¢#0,©#259796,§#94506,©#108052,ª#65291,©#1660457,§#1865
¢#0,©#47,ª#2563,©#335343,ª#364930,©#608621,§#14
¢#0,©#41,§#7
¢#0,©#2416773,ª#2571,©#14492,§#2803
¢#0,©#1319541,§#143926
¢#0,©#102603,§#1073
¤#0,¢#6214,©#493975,§#110802
¢#0,©#270098,§#1213952
¢#0,¢#24,©#249,§#1507
¤#0,¢#335417,©#31,§#10
¢#0,©#1038300,§#689200
¢#0,§#64068
¢#0,©#37,§#4907
¢#0,©#640,ª#201470,©#79139,§#58
¢#0,©#459730,ª#562,©#1093526,§#38
¢#0,¢#21,©#19,§#2734798
¢#0,©#522750,§#657
¢#0,©#41,§#24
¤#0,¢#285,©#106105,§#419
¢#0,©#34,§#1038882
¢#0,©#8,§#1823238
¢#0,©#8951,§#67348
¢#0,©#48,§#1872426
¢#0,©#269078,ª#937459,§#265267,§#3
¢#0,©#56311,§#198514
¢#0,©#86449,ª#1748056,©#152640,§#309
¢#0,©#801543,§#461
¢#0,¢#437,©#3955,§#42
¢#0,©#383,ª#740064,ª#20,©#1735966,§#6
¢#0,©#497544,§#699585
¢#0,©#2074935,§#7
¢#0,¢#19,©#9,§#144023
¢#0,©#41,ª#1303986,©#69570,§#12
¢#0,©#137,§#69162
¢#0,©#28,§#3122
¢#0,ª#107297,©#410743,§#604150
¢#0,©#494587,§#98847
¢#0,©#23,§#1201622
¢#0,©#22,§#7052
¤#0,¢#26,©#27,§#13
¢#0,©#695968,§#1353
¢#0,©#76113,§#3940
¢#0,¢#1055958,©#332801,§#196
¢#0,©#28429,§#1125533
¢#0,©#30778,§#64490
¢#0,¢#12,©#670874,§#26443
¢#0,¢#1200311,©#7,ª#710175,©#502560,§#23
¢#0,©#41,ª#189515,©#236857,§#1908
¢#0,©#25,ª#614582,©#2499622,§#1252
¢#0,©#31,§#83228
¢#0,¢#17,©#19661,§#86192
¢#0,©#435178,§#39
¢#0,¢#234,©#2152,§#24
¢#0,©#23,§#1048
¢#0,©#410373,§#188
¢#0,©#67,§#7498
¢#0,©#1943,ª#108761,ª#2,©#771065,§#26
¢#0,©#18,§#13876
¢#0,©#152471,ª#114,©#365914,§#10
¢#0,©#10,§#1304080
¢#0,¢#476,©#68562,§#12,§#682189
¢#0,©#2865,§#4
¢#0,©#34,§#347229
¢#0,©#12479,ª#86405,§#88913
¤#0,¢#29,©#376,§#1575550
¢#0,©#289,§#16038
¢#0,©#727,ª#32,©#2864388,§#29
¢#0,©#3725,§#511187
¢#0,¢#22275,¢#175091,©#11,§#78417
¢#0,©#103159,§#858
¢#0,©#10,§#12,©#14660,ª#431,©#2243441,§#7
¢#0,©#1147378,§#78603
¢#0,©#31,ª#77647,©#2944262,§#13
¢#0,©#2252354,§#11122
¢#0,©#15304,§#2126
¢#0,©#6183,§#96163
¢#0,©#4543,§#26700
¢#0,©#21,§#4674
¢#0,§#103785
¢#0,©#71207,ª#1310305,§#600043
¢#0,©#10,ª#1274440,©#545228,§#295
¢#0,¢#627595,©#860992,§#6
¤#0,¢#324435,¢#1,©#11887,§#2704
¢#0,©#18125,ª#408805,§#964234
¢#0,¢#337055,©#7,§#19
¢#0,©#1453287,§#70
¢#0,©#65429,§#425923
¢#0,©#182088,§#245082
¢#0,©#604710,§#1058090
¤#0,¢#24,©#27,§#234106
¢#0,¢#21,©#8,§#80313
¢#0,©#1272,ª#61877,©#356049,§#19
¢#0,©#72362,§#17527,©#3616740,§#17787,§#0
¢#0,©#265188,§#15873,§#0
¢#0,¢#1560,©#627680,©#435351,§#598428
¢#0,©#28,§#27440
¢#0,©#2512474,§#6
¢#0,©#1641238,§#34
¢#0,©#135,§#15592
¢#0,©#601210,§#2992
¢#0,¢#633889,¢#1460638,©#2336,ª#26,©#850944,ª#5,©#173261,§#31
¢#0,©#16,§#2786128
¢#0,©#95,§#8
¢#0,©#9,§#88055
¢#0,¢#3084,©#10,§#14
¢#0,¢#116,¢#3809719,¢#4,©#40,§#59
¤#0,¢#45,©#345,§#171573
¢#0,©#70747,§#11892
¢#0,©#166,§#744
¢#0,©#2189560,§#9
¢#0,©#181864,§#5
¢#0,©#438840,ª#773886,§#2104341
¢#0,©#1485,§#418
¢#0,©#1212815,§#341236
¢#0,©#15,§#7755
¢#0,©#6021,ª#4338,§#1365627
¢#0,©#182712,ª#178,§#156809
¢#0,©#23717,§#243,©#1029835,§#509165
¢#0,¢#16,©#112025,§#235
¢#0,©#16,§#55
¤#0,¢#49,©#12,§#20
¢#0,¢#448648,©#6,§#929847
¢#0,©#57,§#68
¢#0,©#565,§#3288961
¢#0,©#19,§#386
¢#0,©#22,§#604665
¤#0,¢#242,©#598849,§#224
¢#0,©#168605,§#23393
¢#0,©#589,§#1119951
¢#0,©#238556,§#350633
¢#0,©#22,§#31
¢#0,©#25,§#136
¢#0,©#1488869,§#71699
¢#0,©#17,§#4269
¢#0,©#5612,§#1115220
¢#0,¢#1298376,©#6,©#601650,§#105
¢#0,©#1905752,§#869
¢#0,©#240087,§#18047
¢#0,©#1037657,ª#2199,©#1377257,§#5
¢#0,©#169292,§#93
¢#0,¢#1508,©#3334,§#1468
¢#0,©#13794,§#409771
¢#0,©#2526018,§#4
¢#0,©#58,§#27433
¢#0,©#130,§#180
¢#0,¢#89576,¢#1,©#1104748,§#616686
¢#0,©#362045,§#9
¢#0,©#160471,§#64
¢#0,§#88022
¢#0,©#169211,ª#1031386,ª#16755,§#58317
¢#0,¢#41,©#1940,§#175473
¢#0,©#226922,ª#626622,ª#246510,©#452394,ª#11,©#12,§#72
¢#0,©#15,§#84379
¢#0,§#2379
¢#0,©#58082,§#91468,§#1797,©#2138,§#951134
¢#0,©#100018,§#2345155
¢#0,©#18,£#16,§#3548789,©#19,£#6,§#193
¢#0,©#2154936,ª#127,©#11498,§#11
¢#0,©#11,§#160169
¤#0,¢#53887,©#354937,§#79
¢#0,©#45,§#536837
¢#0,¢#549,©#5813,§#15
¢#0,©#70476,ª#2677148,©#612026,§#12
¢#0,©#57,§#606573
¢#0,¢#237649,©#172759,§#12589
¢#0,©#337,§#92571
¢#0,©#520535,§#79726
¢#0,©#16,§#8
¢#0,©#865777,§#773
¢#0,©#344448,§#534309
¢#0,©#221,ª#1707611,©#779186,§#13
¢#0,©#868396,§#343955
¢#0,©#287074,§#2401996
¢#0,©#22029,ª#1125619,ª#504897,©#875404,§#10
¢#0,©#88902,ª#32,©#328967,§#1528
¢#0,©#17,§#403485
¢#0,©#649,§#6780
¢#0,©#451,§#1182
¢#0,©#65494,§#1758347
¢#0,¢#262606,©#44,ª#338606,©#4281,§#9
¢#0,¢#1393859,©#6,§#226714
¢#0,©#2479347,§#377922
¢#0,©#30,ª#6462,©#80538,§#9
¢#0,©#187,§#500
¢#0,©#421554,ª#179,§#2163838
¢#0,©#641,§#5563
¢#0,©#14,©#114,©#500847,ª#2762,ª#15268,©#258345,§#223
¢#0,¢#1633,©#9523,§#93827
¢#0,©#100,§#344573
¢#0,¢#87,¢#0,©#1258,ª#1549259,§#10183
¢#0,ª#88467,©#6445,ª#21,©#78321,§#112
¢#0,©#186819,ª#505354,§#1653548
¢#0,©#16,§#5
¢#0,©#88801,§#2244
¢#0,©#56,§#1281080
¢#0,©#18,§#15
¢#0,©#1096181,§#180763
¢#0,©#344968,ª#84621,©#169417,§#3177
¢#0,©#354388,ª#21,©#1223238,§#11
¢#0,¢#425,©#228701,§#9758
¤#0,¢#26,©#8,§#634230
¢#0,¢#70174,©#12,§#265687,©#1454140,ª#367813,©#1723959,§#16
¢#0,¢#1035590,©#5,§#929815
¢#0,©#14,ª#1349,©#2246024,§#158968
¢#0,¢#213,©#68,§#60316
¢#0,©#1200,§#1103
¢#0,©#12677,§#93
¢#0,©#159248,§#12328,©#6748,§#63703
¢#0,©#42,ª#412421,©#1730044,§#6
¢#0,©#1884707,§#58
¢#0,©#235,ª#1196797,©#178842,§#12
¢#0,©#83733,§#858758
¢#0,©#30,ª#90256,©#3103855,§#622
¢#0,©#325091,§#1560120
¢#0,¢#6,©#6,§#450793
¢#0,©#161915,§#4060
¢#0,©#1629118,§#788593
¢#0,©#438165,§#92217
¢#0,©#836,§#1921046
¢#0,©#11,§#8
¢#0,©#60267,§#703049
¤#0,¢#425,©#22,§#664
¢#0,©#260621,§#36
¢#0,©#166178,ª#29,©#1238510,§#134
¢#0,©#149,§#25923
¢#0,©#2709,§#426948
¢#0,©#61710,§#94173
¢#0,¢#98302,©#7416,§#244132
¢#0,©#36,ª#621745,©#2247432,§#9
¢#0,©#1476843,§#21
¢#0,¢#13,©#18,£#10,§#1571038
¢#0,©#18,ª#961889,©#1530023,§#25
¢#0,©#702261,ª#448675,§#1618392
¢#0,¢#12163,©#9,ª#58627,©#115064,§#22
¢#0,©#469,§#2633
¢#0,©#351347,§#2964,©#54651,ª#1421,©#2481,§#112
¢#0,©#271547,§#78
¢#0,¢#76619,©#8126,ª#69,§#12420
¢#0,©#12,ª#29,©#1460808,§#12
¢#0,©#31,ª#94721,©#591579,§#12,©#1562602,ª#82789,©#16520,§#8
¢#0,©#24008,§#1888800
¢#0,©#6797,§#84
¢#0,¢#16,©#430132,ª#264,§#1291975
¢#0,©#1037089,§#433543
¢#0,¢#16,©#520147,ª#2001016,§#677531
¢#0,§#253178
¢#0,©#29,§#48
¢#0,©#21,§#435398
¢#0,©#456944,ª#682821,§#602880
¢#0,¢#58047,©#614007,§#963
¢#0,©#149,§#11010,§#1
¤#0,¢#9,©#35,ª#976,©#1832534,§#89
¢#0,©#193965,ª#58967,§#461158
¢#0,©#600302,§#1831222
¢#0,©#342668,¨#84,©#82321,ª#33,©#41,§#8
¢#0,©#39,ª#357,©#1708936,§#11
¢#0,¢#174388,§#9
¢#0,©#24,£#73882,§#2094688,©#231330,§#21319
¢#0,¢#439933,©#24,§#690596
¢#0,©#417979,§#19
¢#0,©#322,ª#336942,©#881680,§#23
¢#0,¢#4266,¢#1,©#152871,§#1749,§#0
¢#0,©#105857,§#2439
¢#0,©#33,§#11039
¢#0,©#24,ª#83077,©#522649,©#510652,ª#10053,©#13951,ª#239,©#1290735,§#66
¢#0,©#582143,§#8
¢#0,¢#329725,©#521628,§#14937
¢#0,©#28,§#455610
¢#0,©#1195912,§#6
¢#0,©#32,§#3121
¢#0,©#7,§#7
¢#0,©#522649,ª#21895,©#1278260,§#9
¢#0,©#1650122,ª#27,©#1187215,ª#38,©#6084,ª#5,©#12,ª#9,©#599453,§#8
¢#0,©#25,§#143
¢#0,©#247144,§#1087
¢#0,©#23,§#17
¢#0,©#112,§#8640
¢#0,©#24060,§#50
¢#0,©#3109028,§#391
¢#0,©#89299,§#441
¢#0,©#519983,ª#71292,©#619556,§#9
¢#0,©#1037465,§#143966
¢#0,¢#20,©#8152,ª#500,©#2432010,§#8
¢#0,©#1568,§#25458
¢#0,©#64552,§#363227
¢#0,©#43,§#23
¢#0,©#66800,§#63
¢#0,©#32,ª#112199,©#2308603,§#16
¢#0,ª#36,©#1642092,§#1093728,§#1
¢#0,©#5453,§#107614
¢#0,©#694269,ª#63478,©#434018,£#3621,§#511261,©#192251,§#73020
¢#0,©#22,§#26417
¢#0,©#14,§#145
¢#0,©#3351828,ª#10,©#109910,§#44
¢#0,©#37,§#1205432
¢#0,©#329,ª#12,©#61048,§#9
¢#0,©#526448,§#85
¢#0,©#1379998,§#536
¢#0,©#21,ª#875,©#3536272,§#10
¢#0,©#302,ª#28,©#1475046,§#58378
¢#0,¢#165813,©#2288,§#18471
¢#0,©#1145040,§#53
¢#0,©#62155,§#378593
¢#0,¢#189016,©#60050,§#1148
¢#0,©#2149326,§#385
¢#0,©#2521040,ª#756,©#66605,§#30,©#441785,§#86515
¢#0,©#11,§#28
¢#0,©#41,§#95428
¢#0,©#1197506,ª#931,§#514062
¢#0,©#78624,§#7757
¢#0,¢#952723,©#11,§#89
¢#0,©#23,§#59192
¢#0,©#1361179,§#90960
¢#0,©#278,©#345,§#761
¢#0,©#2398095,ª#236,©#182025,§#180
¢#0,©#4497,§#100
¢#0,©#262620,§#496060
¢#0,©#9,§#16199,©#80549,§#1027515
¢#0,©#17824,§#78044
¢#0,§#674283
¢#0,§#20114,§#0
¢#0,©#95022,ª#1053656,©#175,ª#639,©#2396808,§#11
¢#0,©#4005,§#54
¢#0,©#22899,§#9
¢#0,©#88326,§#13
¢#0,©#335436,ª#336565,§#5002
¢#0,©#686,§#498
¢#0,©#16,§#538414
¢#0,©#104920,§#347652
¢#0,©#2677644,§#35
¢#0,©#48,§#1044460
¢#0,©#330413,ª#12,©#684740,§#8,©#22176,ª#11,©#75063,£#8,§#1194619,©#518109,§#120
¢#0,©#81556,ª#40,©#357592,§#42
¢#0,©#22,§#360053,§#0
¢#0,©#1966510,§#424
¢#0,©#428528,ª#1285,§#353356
¢#0,©#8,§#79
¢#0,©#28,§#339942
¢#0,©#44,§#254282
¢#0,©#54,§#11218
¢#0,©#9985,ª#16457,©#1269091,§#150
¢#0,¢#6905,©#260,§#76298
¢#0,©#12193,§#20
¢#0,©#139,ª#91,©#6414,§#17
¢#0,©#603560,§#5545
¢#0,¢#526,©#5,§#536785
¢#0,©#162846,§#594675
¢#0,©#63095,§#8
¢#0,¢#9163,©#314608,§#35
¢#0,©#533487,§#564
¤#0,¢#1054,¢#73302,©#12628,ª#15,©#2318263,§#17
¢#0,©#670195,§#11
¤#0,¢#5642,©#9,§#63604
¢#0,©#752,§#16
¢#0,©#31,§#15663
©#0,§#86724,©#120,ª#8,©#427182,§#59
¢#0,©#14,§#8
¢#0,©#18,§#226
¢#0,©#421858,§#20534
¢#0,©#463111,©#3269978,§#1482
¢#0,©#111069,§#8
¢#0,©#866357,§#470
¢#0,©#125,ª#6150,©#861217,§#16,©#339386,§#514558
¢#0,©#300,§#71330
¢#0,©#523613,ª#1037167,©#2321830,§#17
¢#0,©#2169,§#87528
¢#0,©#45,ª#14,©#2244654,§#15
¢#0,©#598,§#383
¢#0,©#3473,ª#20,©#1489874,§#7
¢#0,©#22,§#498628,©#607092,§#81996
¢#0,©#10,§#356809
¢#0,©#19,ª#89467,©#64687,§#2359
¢#0,©#264183,ª#10533,©#430529,§#8
¢#0,©#16,§#18055
¢#0,©#2163158,§#46
¢#0,¢#505,©#345722,ª#857774,©#89534,ª#325,§#64016
¢#0,©#509,§#7
¢#0,©#20700,§#63
¢#0,§#416051,§#1
¢#0,©#41,ª#595830,©#1103137,£#247,§#1300304
¢#0,©#6903,§#177076
¢#0,©#30,§#27527
¤#0,¢#13797,©#610032,§#1197537
¢#0,©#81660,§#6
¢#0,©#20,ª#1489269,ª#585075,©#88811,§#13
¢#0,©#15,§#23
¢#0,©#242,§#10867
¢#0,©#14,§#3599
¢#0,©#1139,§#69055
¢#0,©#701135,§#57
¤#0,¢#10339,¢#1,©#1041737,ª#379,§#345519
¢#0,©#71981,§#288183
¢#0,¢#459132,©#244,§#5
¢#0,©#606726,§#2086,©#1820659,§#279
¢#0,©#154511,ª#165,©#1025038,§#531458
¢#0,©#150260,§#3225104
¢#0,©#78035,§#8195
¢#0,©#789,ª#9162,§#1275804
¢#0,¢#622455,©#11,ª#607240,©#1116888,§#15
¢#0,©#267792,§#34
¢#0,©#348853,§#11
¢#0,¢#175134,©#9,§#5
¢#0,©#94,ª#9563,©#1549218,§#9
¢#0,¢#4520,©#585291,ª#876577,©#610416,§#53
¢#0,©#454626,§#1194335
¢#0,©#90963,§#7
¢#0,¢#104,©#324853,§#89810
¢#0,©#8,§#6
¢#0,©#12,§#6
¤#0,¢#68717,©#1474817,§#17927
¢#0,¢#607127,©#25,ª#511053,©#956867,§#26
¢#0,©#27,§#974
¢#0,©#198244,§#1548594,§#10
¢#0,©#74,§#11
¢#0,©#22,ª#234233,©#4220,ª#1204538,©#364428,§#11
¢#0,©#36,©#170,§#2124
¢#0,©#141861,ª#1202,©#1124575,§#6
¢#0,©#335930,§#20
¢#0,¢#624681,©#15,§#1880686
¢#0,©#1448306,§#1566776
¢#0,©#11202,§#84
¢#0,©#73,§#22,©#111,§#43
¢#0,©#784,ª#29,ª#0,©#22,§#8,§#0,§#328344
¢#0,©#352459,ª#916,§#14725
¢#0,©#2239087,§#96549
¢#0,©#234,©#32,§#5759
¢#0,©#1373801,§#10335
¢#0,§#3610
¢#0,©#23,ª#579460,©#441210,ª#1560,©#95899,ª#158,©#90632,§#90
¢#0,©#97343,§#64710
¢#0,©#68236,§#63
¢#0,¢#1316,¢#56690,©#16,§#10004,©#1727716,ª#1033163,©#963716,§#39
¢#0,©#9541,§#43
¢#0,©#18829,§#3529,§#0
¢#0,©#158695,§#5878
¢#0,©#26,§#9999
¢#0,©#80,©#37,©#265861,§#3538034
¢#0,§#20264
¢#0,©#81866,§#81764
¢#0,¢#1010368,©#5434,§#97064
¢#0,¢#2686218,©#7,§#4563
¢#0,©#1188446,§#2093881
¢#0,©#520395,§#65
¢#0,©#256712,ª#7,©#128,ª#7,©#2160624,§#5
¢#0,©#23,§#90
¢#0,©#91910,ª#146,©#601909,§#13
¢#0,©#16,§#56
¢#0,©#160,§#328386
¢#0,©#240096,§#85
¢#0,©#2337160,§#6
©#0,§#18535
¢#0,©#88,ª#30,©#3434690,§#484
¤#0,¢#300,¢#424427,©#18852,ª#421161,©#2911,§#44
¢#0,¢#442,©#3798,§#13
¢#0,¢#12,©#100671,§#520034,©#3734,§#60271
¢#0,©#258351,§#20
¢#0,©#66806,ª#3755,©#10455,ª#2714,©#170558,ª#667,©#495849,§#115,©#109625,ª#1592,©#597009,§#7
¢#0,©#23,ª#374,©#526571,ª#664693,©#1389785,§#92,©#1209,§#17099
¢#0,©#527093,§#1218990
¢#0,©#17,§#245
¢#0,©#23,§#518742
¢#0,¢#352946,©#84775,§#819
¢#0,©#32,§#112419
¢#0,©#80992,§#1055
